prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,8192,32,64,138.97204883963823
64,8192,32,256,140.24704883963824
64,8192,32,1024,141.9970488396382
64,8192,32,4096,152.83704883963824
64,8192,32,16384,183.59204883963824
64,8192,128,16,146.85482734002423
64,8192,128,64,157.55840329780085
64,8192,128,256,173.99642561641656
64,8192,128,1024,180.99642561641656
64,8192,128,4096,224.35642561641657
64,8192,128,16384,347.37642561641655
64,8192,256,16,155.66982734002423
64,8192,256,64,167.43840329780087
64,8192,256,256,226.72374382351515
64,8192,256,1024,229.12175424470996
64,8192,256,4096,315.84175424470993
64,8192,256,16384,561.8817542447099
64,8192,512,16,173.29982734002422
64,8192,512,64,187.19840329780087
64,8192,512,256,256.68374382351516
64,8192,512,1024,312.62462996892174
64,8192,512,4096,486.0646299689218
64,8192,512,16384,978.1446299689217
256,0,0,0,87.404476736
256,0,1,16,96.9641334881231
256,0,1,64,97.09725848812309
256,0,1,256,97.73475848812308
256,0,1,1024,98.60975848812309
256,0,1,4096,104.0297584881231
256,0,1,16384,119.40725848812308
256,0,2,16,96.9641334881231
256,0,2,64,97.09725848812309
256,0,2,256,97.73475848812308
256,0,2,1024,98.60975848812309
256,0,2,4096,104.0297584881231
256,0,2,16384,119.40725848812308
256,0,8,16,96.9641334881231
256,0,8,64,97.09725848812309
256,0,8,256,97.73475848812308
256,0,8,1024,98.60975848812309
256,0,8,4096,104.0297584881231
256,0,8,16384,119.40725848812308
256,0,32,16,99.6037869885091
256,0,32,64,98.33225848812309
256,0,32,256,99.6072584881231
256,0,32,1024,101.3572584881231
256,0,32,4096,112.19725848812308
256,0,32,16384,142.95225848812308
256,0,128,16,106.2150369885091
256,0,128,64,116.91861294628572
256,0,128,256,133.3566352649014
256,0,128,1024,140.3566352649014
256,0,128,4096,183.7166352649014
256,0,128,16384,306.7366352649014
256,0,256,16,115.0300369885091
256,0,256,64,126.7986129462857
256,0,256,256,186.083953472
256,0,256,1024,188.4819638931948
256,0,256,4096,275.20196389319483
256,0,256,16384,521.2419638931948
256,0,512,16,132.6600369885091
256,0,512,64,146.5586129462857
256,0,512,256,216.04395347200003
256,0,512,1024,271.9848396174066
256,0,512,4096,445.4248396174067
256,0,512,16384,937.5048396174066
256,512,0,0,93.95248715719481
256,512,1,16,103.51214390931789
256,512,1,64,103.64526890931788
256,512,1,256,104.28276890931788
256,512,1,1024,105.15776890931788
256,512,1,4096,110.57776890931788
256,512,1,16384,125.95526890931788
256,512,2,16,103.51214390931789
256,512,2,64,103.64526890931788
256,512,2,256,104.28276890931788
256,512,2,1024,105.15776890931788
256,512,2,4096,110.57776890931788
256,512,2,16384,125.95526890931788
256,512,8,16,103.51214390931789
256,512,8,64,103.64526890931788
256,512,8,256,104.28276890931788
256,512,8,1024,105.15776890931788
256,512,8,4096,110.57776890931788
256,512,8,16384,125.95526890931788
256,512,32,16,106.15179740970389
256,512,32,64,104.88026890931788
256,512,32,256,106.15526890931788
256,512,32,1024,107.90526890931788
256,512,32,4096,118.74526890931789
256,512,32,16384,149.5002689093179
256,512,128,16,112.76304740970389
256,512,128,64,123.46662336748052
256,512,128,256,139.90464568609622
256,512,128,1024,146.90464568609622
256,512,128,4096,190.26464568609623
256,512,128,16384,313.2846456860962
256,512,256,16,121.5780474097039
256,512,256,64,133.34662336748053
256,512,256,256,192.6319638931948
256,512,256,1024,195.02997431438962
256,512,256,4096,281.7499743143896
256,512,256,16384,527.7899743143896
256,512,512,16,139.20804740970388
256,512,512,64,153.10662336748052
256,512,512,256,222.59196389319482
256,512,512,1024,278.5328500386014
256,512,512,4096,451.97285003860145
256,512,512,16384,944.0528500386014
256,2048,0,0,162.0224871571948
256,2048,1,16,171.58214390931786
256,2048,1,64,171.71526890931787
256,2048,1,256,172.3527689093179
256,2048,1,1024,173.22776890931786
256,2048,1,4096,178.64776890931788
256,2048,1,16384,194.02526890931787
256,2048,2,16,171.58214390931786
256,2048,2,64,171.71526890931787
256,2048,2,256,172.3527689093179
256,2048,2,1024,173.22776890931786
256,2048,2,4096,178.64776890931788
256,2048,2,16384,194.02526890931787
256,2048,8,16,171.58214390931786
256,2048,8,64,171.71526890931787
256,2048,8,256,172.3527689093179
256,2048,8,1024,173.22776890931786
256,2048,8,4096,178.64776890931788
256,2048,8,16384,194.02526890931787
256,2048,32,16,174.22179740970387
256,2048,32,64,172.95026890931788
256,2048,32,256,174.22526890931786
256,2048,32,1024,175.97526890931786
256,2048,32,4096,186.8152689093179
256,2048,32,16384,217.57026890931786
256,2048,128,16,180.83304740970388
256,2048,128,64,191.5366233674805
256,2048,128,256,207.9746456860962
256,2048,128,1024,214.9746456860962
256,2048,128,4096,258.3346456860962
256,2048,128,16384,381.3546456860962
