prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
1024,8192,2,64,1068.3757475698021
1024,8192,2,256,1068.938710532765
1024,8192,2,1024,1071.2399451006663
1024,8192,2,4096,1078.0251302858514
1024,8192,2,16384,1104.7905623846168
1024,8192,8,16,1072.3559944833823
1024,8192,8,64,1072.9090809031354
1024,8192,8,256,1075.1609327549872
1024,8192,8,1024,1084.3658710265922
1024,8192,8,4096,1111.506611767333
1024,8192,8,16384,1218.5683401623946
1024,8192,32,16,1090.3678470578425
1024,8192,32,64,1091.0424142364686
1024,8192,32,256,1100.0498216438762
1024,8192,32,1024,1136.8695747302959
1024,8192,32,4096,1245.4325376932588
1024,8192,32,16384,1673.679451273506
1024,8192,128,16,1156.2641433541387
1024,8192,128,64,1174.7521020279646
1024,8192,128,256,1222.11975397621
1024,8192,128,1024,1369.398766321889
1024,8192,128,4096,1803.650618173741
1024,8192,128,16384,3516.638272494729
1024,8192,256,16,1244.1258717492003
1024,8192,256,64,1271.4632131390758
1024,8192,256,256,1392.6078129240493
1024,8192,256,1024,1675.5638480366022
1024,8192,256,4096,2544.067551740306
1024,8192,256,16384,5970.042860382281
1024,8192,512,16,1419.8493285393238
1024,8192,512,64,1464.885435361298
1024,8192,512,256,1658.0892944055308
1024,8192,512,1024,2275.1462299336536
1024,8192,512,4096,4012.153637341061
1024,8192,512,16384,10864.104254625012
2048,0,0,0,595.2779623277714
2048,0,1,16,604.4221638329809
2048,0,1,64,604.4912996354501
2048,0,1,256,604.7727811169316
2048,0,1,1024,605.9233984008822
2048,0,1,4096,609.3159909934748
2048,0,1,16384,622.6987070428574
2048,0,2,16,605.1085835860673
2048,0,2,64,605.2468551910056
2048,0,2,256,605.8098181539685
2048,0,2,1024,608.1110527218698
2048,0,2,4096,614.896237907055
2048,0,2,16384,641.6616700058204
2048,0,8,16,609.2271021045858
2048,0,8,64,609.780188524339
2048,0,8,256,612.0320403761908
2048,0,8,1024,621.2369786477957
2048,0,8,4096,648.3777193885364
2048,0,8,16384,755.4394477835982
2048,0,32,16,627.238954679046
2048,0,32,64,627.9135218576723
2048,0,32,256,636.9209292650797
2048,0,32,1024,673.7406823514995
2048,0,32,4096,782.3036453144624
2048,0,32,16384,1210.5505588947094
2048,0,128,16,693.1352509753423
2048,0,128,64,711.6232096491683
2048,0,128,256,758.9908615974136
2048,0,128,1024,906.2698739430926
2048,0,128,4096,1340.5217257949444
2048,0,128,16384,3053.5093801159323
2048,0,256,16,780.996979370404
2048,0,256,64,808.3343207602794
2048,0,256,256,929.4789205452529
2048,0,256,1024,1212.4349556578059
2048,0,256,4096,2080.9386593615095
2048,0,256,16384,5506.913968003484
2048,0,512,16,956.7204361605275
2048,0,512,64,1001.7565429825016
2048,0,512,256,1194.9604020267345
2048,0,512,1024,1812.017337554857
2048,0,512,4096,3549.0247449622643
2048,0,512,16384,10400.975362246216
2048,512,0,0,703.8765045459828
2048,512,1,16,713.0207060511923
2048,512,1,64,713.0898418536615
2048,512,1,256,713.371323335143
2048,512,1,1024,714.5219406190936
2048,512,1,4096,717.9145332116861
2048,512,1,16384,731.2972492610688
2048,512,2,16,713.7071258042787
2048,512,2,64,713.845397409217
2048,512,2,256,714.4083603721799
2048,512,2,1024,716.7095949400812
2048,512,2,4096,723.4947801252664
2048,512,2,16384,750.2602122240318
2048,512,8,16,717.8256443227972
2048,512,8,64,718.3787307425504
2048,512,8,256,720.6305825944022
2048,512,8,1024,729.8355208660071
2048,512,8,4096,756.9762616067478
2048,512,8,16384,864.0379900018096
2048,512,32,16,735.8374968972573
2048,512,32,64,736.5120640758837
2048,512,32,256,745.5194714832911
2048,512,32,1024,782.3392245697108
2048,512,32,4096,890.9021875326738
2048,512,32,16384,1319.1491011129208
2048,512,128,16,801.7337931935537
2048,512,128,64,820.2217518673797
2048,512,128,256,867.589403815625
2048,512,128,1024,1014.868416161304
2048,512,128,4096,1449.1202680131557
